customer_tweet_id,intent_id,drafted_reply,escalate,escalation_reason,nn_similarity
2242084,unclassified_nn,"@144608 We're very glad to hear that, Steffi! If you need anything else, please let u sknow. We got your back. 😊 ^JD",True,Thread already has 3 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,1.0
2254625,unclassified_nn,@125395 Did you receive an updated delivery date? Two-Day Shipping refers to the transit time: https://t.co/cHWh7O2kSf ^WJ,True,Thread already has 3 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.5276821211322806
2298813,unclassified_nn,"@215213 If you've replied to the email sent by the social media team, we'll respond to you accordingly. ^NR",True,Thread already has 10 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.90904091331294
2308317,unclassified_nn,@169995 Absolutely. ^HA,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.37887727126150783
2311978,unclassified_nn,@657173 No worries! We're here to help! Have you enabled the skill on your device? ^VB,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.44600285159995756
2311992,unclassified_nn,@763823 Thanks! You too! Let us know if there's anything else we can help with. ^CS,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5293772825507451
2318972,unclassified_nn,"@281472 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",False,No hard-rule keyword match; simple baseline has no other escalation logic.,1.0
2318972,unclassified_nn,"@281472 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",False,No hard-rule keyword match; simple baseline has no other escalation logic.,1.0
2325543,unclassified_nn,"@476794 Very sorry that you're upset, Truliya! Have we missed a delivery date for a recent order? We'd love to help, pls let us know! ^JD",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.7035163469480183
2325543,unclassified_nn,"@476794 Very sorry that you're upset, Truliya! Have we missed a delivery date for a recent order? We'd love to help, pls let us know! ^JD",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.7035163469480183
845678,unclassified_nn,@351225 Could you please let us know more about what went wrong? We'll definitely look into it. ^PS,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.483567705759665
2341996,unclassified_nn,@416100 Please don't provide your details. we consider it to be personal information. Our page is visible to the public. ^PJ,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.49921435267175285
2345611,unclassified_nn,@305266 What device are you using? We can take a closer look into this. ^EP,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.517878526055789
2347719,unclassified_nn,"@419104 Oh! Were you able to get your issue resolved? If not, we'd like to help! ^TK",True,Thread already has 6 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.49131998916056296
2369610,unclassified_nn,"@212123 Si tu pedido no está en un proceso adelantado de envío puedes editar la dirección así: https://t.co/jWzPxSyLSb 
 (1/2)",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.544666787403141
2380823,unclassified_nn,@509530 We'd like to help! What was the estimated delivery date provided at checkout? ^JO,True,Matched hard escalation rule: account_security,0.33121447843891083
2380857,unclassified_nn,@150012 Gerne! 😊,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,1.0000000000000002
2393574,unclassified_nn,@121990 We definitely want to get this sorted! Let's look into this in real time with you here: https://t.co/hApLpMlfHN . ^JZ,True,Thread already has 4 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.9579318687896633
2400905,unclassified_nn,"@448226 Wir, vom Social Media Team, schauen uns dein Anliegen gern genauer an. Melde dich bitte hier: https://t.co/br7bhrlJn8 Gruß ^DS",True,Thread already has 4 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.49631558931885195
2417321,unclassified_nn,@149695 We deliver until 8pm daily. Please let us know if it doesn't arrive by then. We're here for you. ^AN,True,Thread already has 4 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.5891965391085479
2460304,unclassified_nn,@707028 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. ^MN,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5872300120181618
2467926,unclassified_nn,@164550 Who is the listed carrier for this order? You can review this information through this link: https://t.co/Y5jpI9gRhE ^WM,True,Thread already has 6 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.6950447280306582
2482402,unclassified_nn,@306742 We do not have any announcements right now. Please stay tuned to amazon.in for updates. ^AP,True,Thread already has 3 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.5580723124116481
2487071,unclassified_nn,@454304 Let us look into this for you. Contact us via phone or chat here: https://t.co/hApLpMlfHN ^DA,True,Thread already has 3 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.48894105683190026
2496352,unclassified_nn,@643145 Oh no! I'm sorry we let you down! What does the most recent order status state? You can check here: https://t.co/Y5jpI9gRhE ^LL,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.41591925633773413
2500688,unclassified_nn,"@527072 Have you had the chance to troubleshoot together, in real time, with us via phone/chat? Let us know! We're here to help! ^JE",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5451483069310258
2513435,unclassified_nn,@278817 Kindly go through the link for more information here: https://t.co/xuWyZ3A8lT ^AK,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4766405500609564
2513435,unclassified_nn,@278817 Kindly go through the link for more information here: https://t.co/xuWyZ3A8lT ^AK,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4766405500609564
2513435,unclassified_nn,@278817 Kindly go through the link for more information here: https://t.co/xuWyZ3A8lT ^AK,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4766405500609564
2526950,unclassified_nn,@291190 We're happy to take a closer look into this with you. Please contact us here: https://t.co/hApLpMlfHN ^LI,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4248250119470358
2565643,unclassified_nn,@208425 Hast du hierzu auch eine E-Mail erhalten? ^SK,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.5632832135688345
2609258,unclassified_nn,@243715 L'avez-vous signalé à notre service client s'il vous plaît? ^FT,True,Thread already has 6 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,1.0
2630095,unclassified_nn,"@226776 Entiendo Ztruk, siento por el inconveniente. Si entraste en contacto con nuestro servicio al cliente, podrías por favor, informarnos cual solución te fue brindada, si aún no has entrado en contacto puedes hacerlo por medio de este enlace web: https://t.co/6SN97MjHSR ^CJ",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.7631915991227228
2647206,unclassified_nn,"@523488 Lamento lo sucedido, ¿has recibido algún correo explicando si hubo algún inconveniente con la entrega de tu pedido? ^AZ",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4850910293518128
2664060,unclassified_nn,"@171127 Hello, have you used the link provided to process a return ? ^CR",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5992861519879572
2752391,unclassified_nn,"@221318 Olá, Andrëw L. Sem compartilhar informações pessoais, você poderia nos fornecer mais detalhes sobre o acontecido? ^NB",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.7480835595576822
2783165,unclassified_nn,"@127260 You can find the available refund/replace options, and leave packaging feedback here: https://t.co/sjJnVVjxP3. ^WJ",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.6120119570229512
2819184,unclassified_nn,@323267 Das ist das Gegenstück zum Black Friday ;-) ^BL,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.6103390439578644
2819210,unclassified_nn,@118829 Can you confirm the delivery date provided in your order confirmation email? It can be viewed here: https://t.co/1aMUiU8Rcg ^LA,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.791105596432431
2822399,unclassified_nn,@121666 Oh no! Have you tried these steps to locate your parcel: https://t.co/rM4khb1tx5? Let us know! ^TG,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.5994130116182192
2840271,unclassified_nn,"@296910 We'd like to understand this better and assist. Please share the required, here: https://t.co/GIJyeYqKE0. ^YP",False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4923514671081071
2867172,unclassified_nn,@242587 The contests by amazon are 100% genuine and winners of the contest are announced at end of the contest on our twitter page.^PJ,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5077853692349348
2867172,unclassified_nn,@242587 The contests by amazon are 100% genuine and winners of the contest are announced at end of the contest on our twitter page.^PJ,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5077853692349348
2888232,unclassified_nn,@139204 Has the replacement order shipped yet? Have you checked the tracking on the replacement order? You can view your orders here: https://t.co/Y5jpI9gRhE ^RB,True,Thread already has 2 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.8081801867896794
2888311,unclassified_nn,"@226944 Sorry for the trouble in reaching out to our support team. Please follow the path mentioned below to connect with our team: Click on the link here: https://t.co/vlvfJr4nN9 &gt; Login to your Amazon.in account &gt; Under 'Tell us more about your issue', (1/2) ^SD",True,Thread already has 6 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.48098955047566744
2909170,unclassified_nn,"@268677 Hi, das hört sich ja garnicht gut an. Natürlich solltest, wenn du dein Paket nicht bekommst, informiert werden. Wende dich doch bitte hierzu an meine Kollegen vom Kundenservice. Die können dir weiterhelfen: https://t.co/ohyvGrpvrY ^AM",True,Thread already has 6 prior turns — repeated contact suggests the automated reply path hasn't resolved it and churn risk is elevated.,0.45902381781003343
2921398,unclassified_nn,@130690 If there isn't an update there then please reach out to us directly so that we can look into this for your. You can do this by clicking on the following link:  https://t.co/JzP7hlA23B ^KI,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.4603104649983753
2925545,unclassified_nn,@170158 Thanks for flagging this. I have forwarded this concern to the relevant department. ^HA,False,No hard-rule keyword match; simple baseline has no other escalation logic.,0.5454405895138776
